Date,TICKER,Close_Price_Raw,Volume_Raw,PERMNO,SIC_Code
1998-06-25,WELL,4.986439228,34200,61293,6798
1998-06-25,QCOM,2.134752035,35635200,77178,3674
1998-06-25,AMZN,0.825520992,1089300000,84788,5961
1998-06-25,AIV,0.595867872,573831,78442,6798
1998-06-25,IBM,27.60481453,6668878,12490,7373
1998-06-25,AMT,16.98073387,223500,82332,6798
1998-06-26,WELL,4.998539448,24800,61293,6798
1998-06-26,AMT,17.25759315,115800,82332,6798
1998-06-26,AMZN,0.78541702,622992000,84788,5961
1998-06-26,AIV,0.601777554,896377,78442,6798
1998-06-26,QCOM,2.04955101,20230400,77178,3674
1998-06-26,IBM,27.74291039,3423349,12490,7373
1998-06-29,AIV,0.60670203,1451456,78442,6798
1998-06-29,AMZN,0.822916985,490152000,84788,5961
1998-06-29,AMT,16.88845253,188900,82332,6798
1998-06-29,WELL,4.998539448,29300,61293,6798
1998-06-29,IBM,28.01912308,4570183,12490,7373
1998-06-29,QCOM,2.118185759,15329600,77178,3674
1998-06-30,AMZN,0.831250012,437544000,84788,5961
1998-06-30,IBM,28.18789673,9112752,12490,7373
1998-06-30,QCOM,2.127651453,15051200,77178,3674
1998-06-30,AIV,0.622460723,2186560,78442,6798
1998-06-30,AMT,18.41116905,566300,82332,6798
1998-06-30,WELL,4.938024998,68100,61293,6798
1998-07-01,QCOM,2.125285149,7776000,77178,3674
1998-07-01,AIV,0.616550982,622588,78442,6798
1998-07-01,WELL,4.998539448,43300,61293,6798
1998-07-01,AMZN,0.951041996,565092000,84788,5961
1998-07-01,IBM,28.66360474,6624109,12490,7373
1998-07-01,AMT,18.22659874,449600,82332,6798
1998-07-02,AMZN,1.033332944,1045596000,84788,5961
1998-07-02,IBM,28.27997398,6735822,12490,7373
1998-07-02,AIV,0.619505882,424560,78442,6798
1998-07-02,QCOM,2.059019327,12750400,77178,3674
1998-07-02,WELL,4.974336624,35700,61293,6798
1998-07-02,AMT,17.71902466,5141900,82332,6798
1998-07-06,AMZN,1.162500024,937668000,84788,5961
1998-07-06,AIV,0.620491028,651843,78442,6798
1998-07-06,QCOM,2.082685471,9779200,77178,3674
1998-07-06,AMT,18.64188385,991100,82332,6798
1998-07-06,IBM,27.91171265,6692726,12490,7373
1998-07-06,WELL,4.974336624,45700,61293,6798
1998-07-07,QCOM,2.051918268,7920000,77178,3674
1998-07-07,AMT,19.1033287,1096000,82332,6798
1998-07-07,WELL,5.022750378,91900,61293,6798
1998-07-07,AMZN,1.017707944,945036000,84788,5961
1998-07-07,AIV,0.622460723,597085,78442,6798
1998-07-07,IBM,27.95773315,4759091,12490,7373
1998-07-08,AIV,0.628370225,415559,78442,6798
1998-07-08,WELL,5.046952724,36300,61293,6798
1998-07-08,AMT,19.56475639,431200,82332,6798
1998-07-08,IBM,28.23392868,4724154,12490,7373
1998-07-08,QCOM,2.07440114,9499200,77178,3674
1998-07-08,AMZN,0.892708004,1166232000,84788,5961
1998-07-09,WELL,5.071160793,34900,61293,6798
1998-07-09,AMT,19.14947128,659300,82332,6798
1998-07-09,IBM,28.7403183,6672434,12490,7373
1998-07-09,QCOM,2.156052113,18936000,77178,3674
1998-07-09,AIV,0.641173959,1606728,78442,6798
1998-07-09,AMZN,0.87916702,589860000,84788,5961
1998-07-10,WELL,5.022750378,25400,61293,6798
1998-07-10,AMZN,0.829167008,499644000,84788,5961
1998-07-10,AIV,0.637234151,1909771,78442,6798
1998-07-10,AMT,19.38018417,334700,82332,6798
1998-07-10,IBM,29.09323311,6422649,12490,7373
1998-07-10,QCOM,2.139486074,8278400,77178,3674
1998-07-13,QCOM,2.118185759,17758400,77178,3674
1998-07-13,WELL,5.010646343,30900,61293,6798
1998-07-13,AIV,0.637234151,780111,78442,6798
1998-07-13,AMT,20.11846924,429600,82332,6798
1998-07-13,IBM,29.30804825,4894862,12490,7373
1998-07-13,AMZN,0.896875024,384960000,84788,5961
1998-07-14,QCOM,2.134752035,9700800,77178,3674
1998-07-14,AMT,19.28790092,509200,82332,6798
1998-07-14,IBM,29.36945152,4745911,12490,7373
1998-07-14,AIV,0.630339742,864873,78442,6798
1998-07-14,AMZN,0.958333015,507168000,84788,5961
1998-07-14,WELL,5.034852982,35200,61293,6798
1998-07-15,QCOM,2.182085991,11440000,77178,3674
1998-07-15,WELL,5.119568825,113200,61293,6798
1998-07-15,IBM,28.72497368,5350918,12490,7373
1998-07-15,AMT,19.88776016,225800,82332,6798
1998-07-15,AMZN,0.9375,352200000,84788,5961
1998-07-15,AIV,0.629355013,897877,78442,6798
1998-07-16,AMT,19.88776016,233300,82332,6798
1998-07-16,QCOM,2.189186335,7993600,77178,3674
1998-07-16,AMZN,0.944791973,279984000,84788,5961
1998-07-16,IBM,29.06254578,4560769,12490,7373
1998-07-16,WELL,5.216398239,44800,61293,6798
1998-07-16,AIV,0.637234151,1553471,78442,6798
1998-07-17,AMT,19.93390083,479300,82332,6798
1998-07-17,AIV,0.629355013,651843,78442,6798
1998-07-17,IBM,29.50753021,6628293,12490,7373
1998-07-17,AMZN,0.998438001,356520000,84788,5961
1998-07-17,WELL,5.192189217,42600,61293,6798
1998-07-17,QCOM,2.167886019,11134400,77178,3674
1998-07-20,AIV,0.632309377,1208422,78442,6798
1998-07-20,AMT,19.98005104,244800,82332,6798
1998-07-20,WELL,5.228500366,33700,61293,6798
1998-07-20,AMZN,1.145833015,718500000,84788,5961
1998-07-20,IBM,29.95253754,9391406,12490,7373
1998-07-20,QCOM,2.144219637,7624000,77178,3674
1998-07-21,AMZN,1.100520968,946560000,84788,5961
1998-07-21,AMT,20.25690842,575300,82332,6798
1998-07-21,AIV,0.632309377,605336,78442,6798
1998-07-21,WELL,5.276911736,50400,61293,6798
1998-07-21,IBM,31.4562664,25749591,12490,7373
1998-07-21,QCOM,2.179718018,21814400,77178,3674
1998-07-22,IBM,31.28749275,12658483,12490,7373
1998-07-22,AIV,0.623445213,722353,78442,6798
1998-07-22,AMT,20.4876194,630200,82332,6798
1998-07-22,AMZN,1.116667032,559488000,84788,5961
1998-07-22,QCOM,2.541822195,181473600,77178,3674
1998-07-22,WELL,5.216398239,37300,61293,6798
1998-07-23,QCOM,2.395087481,53073600,77178,3674
1998-07-23,AIV,0.624430418,540077,78442,6798
1998-07-23,AMT,20.67219925,496100,82332,6798
1998-07-23,AMZN,1.063542008,556212000,84788,5961
1998-07-23,IBM,30.41287422,8688285,12490,7373
1998-07-23,WELL,5.18008852,33300,61293,6798
1998-07-24,QCOM,2.385620594,20987200,77178,3674
1998-07-24,AMZN,1.035416961,579480000,84788,5961
1998-07-24,IBM,30.5049324,6013663,12490,7373
1998-07-24,WELL,5.228500366,47600,61293,6798
1998-07-24,AMT,20.579916,245300,82332,6798
1998-07-24,AIV,0.621475577,327797,78442,6798
1998-07-27,AMT,19.61090279,280600,82332,6798
1998-07-27,AMZN,1.046354055,576612000,84788,5961
1998-07-27,WELL,5.192189217,35200,61293,6798
1998-07-27,QCOM,2.378520727,15926400,77178,3674
1998-07-27,AIV,0.620491028,664594,78442,6798
1998-07-27,IBM,30.81182671,7683288,12490,7373
1998-07-28,AMZN,0.991146028,414936000,84788,5961
1998-07-28,IBM,30.7964859,8881168,12490,7373
1998-07-28,AIV,0.60670203,835619,78442,6798
1998-07-28,QCOM,2.309886932,13518400,77178,3674
1998-07-28,WELL,5.107468128,76000,61293,6798
1998-07-28,AMT,19.38018417,421600,82332,6798
1998-07-29,AIV,0.602762461,867123,78442,6798
1998-07-29,AMT,19.38018417,268000,82332,6798
1998-07-29,IBM,31.39490891,8409422,12490,7373
1998-07-29,QCOM,2.321721077,8126400,77178,3674
1998-07-29,AMZN,0.898437977,392892000,84788,5961
1998-07-29,WELL,4.925925255,58000,61293,6798
1998-07-30,AMT,19.1033287,208200,82332,6798
1998-07-30,QCOM,2.350120068,12563200,77178,3674
1998-07-30,WELL,5.010646343,36200,61293,6798
1998-07-30,AMZN,0.947916985,635484000,84788,5961
1998-07-30,AIV,0.598822474,867873,78442,6798
1998-07-30,IBM,32.745224,11457256,12490,7373
1998-07-31,AIV,0.598822474,405808,78442,6798
1998-07-31,WELL,4.909244061,53600,61293,6798
1998-07-31,QCOM,2.360771179,16291200,77178,3674
1998-07-31,IBM,32.53039932,13794648,12490,7373
1998-07-31,AMT,17.71902466,335600,82332,6798
1998-07-31,AMZN,0.923958004,268812000,84788,5961
1998-08-03,AMZN,0.90208298,258264000,84788,5961
1998-08-03,IBM,32.59178925,8740167,12490,7373
1998-08-03,AMT,18.41116905,214700,82332,6798
1998-08-03,WELL,4.896879196,58900,61293,6798
1998-08-03,QCOM,2.307519674,12737600,77178,3674
1998-08-03,AIV,0.595867872,659344,78442,6798
1998-08-04,QCOM,2.234153271,18344000,77178,3674
1998-08-04,AIV,0.580109477,1110158,78442,6798
1998-08-04,AMZN,0.915624976,561300000,84788,5961
1998-08-04,IBM,31.13404083,13993179,12490,7373
1998-08-04,WELL,4.773219585,78200,61293,6798
1998-08-04,AMT,16.98073387,654300,82332,6798
1998-08-05,AMT,16.6115818,446700,82332,6798
1998-08-05,QCOM,2.205753565,13873600,77178,3674
1998-08-05,AMZN,0.88489598,461208000,84788,5961
1998-08-05,IBM,31.60973358,13710131,12490,7373
1998-08-05,AIV,0.586102605,2162557,78442,6798
1998-08-05,WELL,4.872145176,104800,61293,6798
1998-08-06,AMZN,0.912500024,372072000,84788,5961
1998-08-06,IBM,31.90977478,8579920,12490,7373
1998-08-06,AMT,16.88845253,582600,82332,6798
1998-08-06,WELL,4.946342468,35600,61293,6798
1998-08-06,AIV,0.587102771,1143162,78442,6798
1998-08-06,QCOM,2.2459867,13064000,77178,3674
1998-08-07,IBM,31.75606537,12061008,12490,7373
1998-08-07,AMZN,0.966666996,468660000,84788,5961
1998-08-07,QCOM,2.224687099,20220800,77178,3674
1998-08-07,AIV,0.601105154,556579,78442,6798
1998-08-07,AMT,16.98073387,197300,82332,6798
1998-08-07,WELL,5.2060256,74900,61293,6798
1998-08-10,AMT,17.165308,286500,82332,6798
1998-08-10,QCOM,2.231786966,4147200,77178,3674
1998-08-10,AIV,0.604105771,261037,78442,6798
1998-08-10,AMZN,1.013542056,370320000,84788,5961
1998-08-10,IBM,31.94050407,6333948,12490,7373
1998-08-10,WELL,5.181293964,27500,61293,6798
1998-08-11,AMZN,1.033332944,563172000,84788,5961
1998-08-11,IBM,31.60236168,10699952,12490,7373
1998-08-11,QCOM,2.144219637,25340800,77178,3674
1998-08-11,AIV,0.599104762,1018645,78442,6798
1998-08-11,AMT,16.79616165,231200,82332,6798
1998-08-11,WELL,5.107098579,50700,61293,6798
1998-08-12,WELL,5.131830215,32600,61293,6798
1998-08-12,IBM,31.47937393,7703372,12490,7373
1998-08-12,AIV,0.608106494,1143912,78442,6798
1998-08-12,AMZN,1.086457968,402816000,84788,5961
1998-08-12,AMT,17.76517105,555700,82332,6798
1998-08-12,QCOM,2.082685471,21444800,77178,3674
1998-08-13,QCOM,2.02588439,28662400,77178,3674
1998-08-13,IBM,31.03364563,6332066,12490,7373
1998-08-13,AIV,0.605105996,401307,78442,6798
1998-08-13,AMT,17.811306,171600,82332,6798
1998-08-13,WELL,5.082368374,111500,61293,6798
1998-08-13,AMZN,1.0625,492588000,84788,5961
1998-08-14,IBM,30.8338089,6585407,12490,7373
1998-08-14,AMT,17.39602661,62600,82332,6798
1998-08-14,AMZN,1.022917032,388200000,84788,5961
1998-08-14,AIV,0.609106421,3802290,78442,6798
1998-08-14,WELL,5.057637691,18100,61293,6798
1998-08-14,QCOM,2.063750982,11040000,77178,3674
1998-08-17,AIV,0.612107038,1290183,78442,6798
1998-08-17,WELL,5.032901764,74400,61293,6798
1998-08-17,AMT,17.11916351,107100,82332,6798
1998-08-17,AMZN,0.997395992,292356000,84788,5961
1998-08-17,IBM,30.77232933,6647330,12490,7373
1998-08-17,QCOM,2.035351515,13382400,77178,3674
1998-08-18,AIV,0.612107038,2921665,78442,6798
1998-08-18,WELL,5.070001125,26400,61293,6798
1998-08-18,AMZN,1.07239604,360012000,84788,5961
1998-08-18,QCOM,2.12055254,16048000,77178,3674
1998-08-18,AMT,16.47315788,111600,82332,6798
1998-08-18,IBM,31.69459534,7932655,12490,7373
1998-08-19,AMZN,1.072916985,385632000,84788,5961
1998-08-19,WELL,4.99580574,51300,61293,6798
1998-08-19,IBM,31.9559021,7470741,12490,7373
1998-08-19,AMT,15.31957436,213100,82332,6798
1998-08-19,AIV,0.611107171,751607,78442,6798
1998-08-19,QCOM,2.106353283,10320000,77178,3674
1998-08-20,AIV,0.616107821,866373,78442,6798
1998-08-20,IBM,31.49475288,6360308,12490,7373
1998-08-20,AMZN,1.076042056,317724000,84788,5961
1998-08-20,AMT,14.85813999,834700,82332,6798
1998-08-20,QCOM,2.101618052,9905600,77178,3674
1998-08-20,WELL,5.045269489,42500,61293,6798
1998-08-21,AMZN,1.080729008,302724000,84788,5961
1998-08-21,IBM,31.44865036,8829077,12490,7373
1998-08-21,AMT,14.95042515,462900,82332,6798
1998-08-21,WELL,4.958708763,34600,61293,6798
1998-08-21,QCOM,2.035351515,22886400,77178,3674
1998-08-21,AIV,0.608106494,285791,78442,6798
1998-08-24,AMZN,1.122917056,278988000,84788,5961
1998-08-24,WELL,4.946342468,42400,61293,6798
1998-08-24,AIV,0.620108724,1173917,78442,6798
1998-08-24,AMT,14.76585579,124100,82332,6798
1998-08-24,IBM,31.61773682,6036257,12490,7373
1998-08-24,QCOM,2.044817924,9830400,77178,3674
1998-08-25,AMZN,1.096874952,287028000,84788,5961
1998-08-25,AMT,14.76585579,314800,82332,6798
1998-08-25,IBM,31.58698273,5506562,12490,7373
1998-08-25,QCOM,2.021150351,14051200,77178,3674
1998-08-25,AIV,0.620108724,682597,78442,6798
1998-08-25,WELL,5.094734192,69600,61293,6798
1998-08-26,AMZN,1.060417056,327816000,84788,5961
1998-08-26,AIV,0.60710609,720102,78442,6798
1998-08-26,IBM,32.18644714,9229276,12490,7373
1998-08-26,QCOM,1.950150371,9516800,77178,3674
1998-08-26,AMT,14.39670658,438900,82332,6798
1998-08-26,WELL,4.971075058,48300,61293,6798
1998-08-27,AIV,0.591103375,607586,78442,6798
1998-08-27,WELL,4.822686195,52300,61293,6798
1998-08-27,IBM,30.8030777,15369715,12490,7373
1998-08-27,QCOM,1.857849121,33761600,77178,3674
1998-08-27,AMT,13.33541775,525400,82332,6798
1998-08-27,AMZN,0.991666973,320544000,84788,5961
1998-08-28,WELL,4.810318947,35400,61293,6798
1998-08-28,AMT,12.55097771,453600,82332,6798
1998-08-28,AMZN,0.88242197,780720000,84788,5961
1998-08-28,QCOM,1.744247794,31979200,77178,3674
1998-08-28,AIV,0.58010143,718602,78442,6798
1998-08-28,IBM,30.14212227,12139039,12490,7373
1998-08-31,IBM,27.69816399,15661340,12490,7373
1998-08-31,AMZN,0.697916985,820008000,84788,5961
1998-08-31,QCOM,1.663782358,31833600,77178,3674
1998-08-31,WELL,4.550635338,88100,61293,6798
1998-08-31,AIV,0.548096299,1098906,78442,6798
1998-08-31,AMT,11.62811279,412700,82332,6798
1998-09-01,WELL,4.723760605,80400,61293,6798
1998-09-01,AMT,12.55097771,363300,82332,6798
1998-09-01,IBM,29.00468826,17572172,12490,7373
1998-09-01,AMZN,0.666275978,1349016000,84788,5961
1998-09-01,QCOM,1.801048994,31872000,77178,3674
1998-09-01,AIV,0.544095278,1843762,78442,6798
1998-09-02,AMZN,0.732291996,946572000,84788,5961
1998-09-02,QCOM,1.789215684,23657600,77178,3674
1998-09-02,WELL,4.674293041,51700,61293,6798
1998-09-02,IBM,29.63489723,11773358,12490,7373
1998-09-02,AIV,0.548096299,1248177,78442,6798
1998-09-02,AMT,14.21213722,813400,82332,6798
1998-09-03,AIV,0.551096439,546078,78442,6798
1998-09-03,IBM,29.94232368,10089925,12490,7373
1998-09-03,AMT,13.93527222,444100,82332,6798
1998-09-03,WELL,4.946342468,65000,61293,6798
1998-09-03,AMZN,0.715624988,509424000,84788,5961
1998-09-03,QCOM,1.668514729,35900800,77178,3674
1998-09-04,QCOM,1.611713767,38899200,77178,3674
1998-09-04,AIV,0.561098039,1026896,78442,6798
1998-09-04,WELL,4.946342468,37300,61293,6798
1998-09-04,AMT,13.75070286,78000,82332,6798
1998-09-04,AMZN,0.71875,356244000,84788,5961
1998-09-04,IBM,29.35821915,8625107,12490,7373
1998-09-08,WELL,5.032901764,47200,61293,6798
1998-09-08,AIV,0.559098065,887376,78442,6798
1998-09-08,AMT,14.76585579,922600,82332,6798
1998-09-08,QCOM,1.855482936,35086400,77178,3674
1998-09-08,AMZN,0.768750012,438732000,84788,5961
1998-09-08,IBM,30.9721489,9712110,12490,7373
1998-09-09,QCOM,1.87441659,29355200,77178,3674
1998-09-09,AIV,0.550096393,644341,78442,6798
1998-09-09,AMZN,0.704167008,357924000,84788,5961
1998-09-09,IBM,30.37269974,10448912,12490,7373
1998-09-09,AMT,15.41185951,394600,82332,6798
1998-09-09,WELL,5.107098579,38500,61293,6798
1998-09-10,AIV,0.539094388,703600,78442,6798
1998-09-10,QCOM,1.685080647,71860800,77178,3674
1998-09-10,IBM,30.12674713,11672942,12490,7373
1998-09-10,AMT,15.50414658,483700,82332,6798
1998-09-10,WELL,5.0205369,63000,61293,6798
1998-09-10,AMZN,0.663541973,639396000,84788,5961
1998-09-11,AMT,16.33472252,281400,82332,6798
1998-09-11,AIV,0.528092444,1123660,78442,6798
1998-09-11,WELL,4.946342468,50400,61293,6798
1998-09-11,IBM,31.12586403,10386989,12490,7373
1998-09-11,AMZN,0.633853972,472248000,84788,5961
1998-09-11,QCOM,1.722948194,19172800,77178,3674
1998-09-14,AMT,16.98073387,231600,82332,6798
1998-09-14,IBM,31.75606537,9533453,12490,7373
1998-09-14,WELL,4.971075058,37000,61293,6798
1998-09-14,AIV,0.524091959,1326188,78442,6798
1998-09-14,QCOM,1.751348495,15889600,77178,3674
1998-09-14,AMZN,0.614063025,301200000,84788,5961
1998-09-15,AIV,0.516090274,2272073,78442,6798
1998-09-15,AMT,16.93459702,816000,82332,6798
1998-09-15,QCOM,1.805783391,8011200,77178,3674
1998-09-15,IBM,31.97125244,6792306,12490,7373
1998-09-15,WELL,4.946342468,43600,61293,6798
1998-09-15,AMZN,0.608332992,344568000,84788,5961
1998-09-16,AMZN,0.704167008,782376000,84788,5961
1998-09-16,AMT,17.165308,1176700,82332,6798
1998-09-16,AIV,0.540094614,2877409,78442,6798
1998-09-16,IBM,32.09422684,6944185,12490,7373
1998-09-16,WELL,4.921611309,30500,61293,6798
1998-09-16,QCOM,1.798682213,15736000,77178,3674
1998-09-17,AMT,16.47315788,221200,82332,6798
1998-09-17,WELL,4.946342468,22400,61293,6798
1998-09-17,AIV,0.540094614,1172416,78442,6798
1998-09-17,AMZN,0.641667008,849156000,84788,5961
1998-09-17,QCOM,1.77974844,29329600,77178,3674
1998-09-17,IBM,31.17196465,9247058,12490,7373
1998-09-18,AMZN,0.664062977,334848000,84788,5961
1998-09-18,WELL,5.267855167,48100,61293,6798
1998-09-18,AIV,0.545095623,1545219,78442,6798
1998-09-18,QCOM,1.819982171,12556800,77178,3674
1998-09-18,IBM,30.6647377,9636170,12490,7373
1998-09-18,AMT,16.38087273,104200,82332,6798
1998-09-21,QCOM,1.872050524,13676800,77178,3674
1998-09-21,AIV,0.567099631,1260929,78442,6798
1998-09-21,AMT,16.33472252,137800,82332,6798
1998-09-21,AMZN,0.712499976,475344000,84788,5961
1998-09-21,WELL,5.267855167,24100,61293,6798
1998-09-21,IBM,31.52550507,9114007,12490,7373
1998-09-22,QCOM,1.909917116,19870400,77178,3674
1998-09-22,IBM,31.41791534,8986395,12490,7373
1998-09-22,AMZN,0.734896004,606108000,84788,5961
1998-09-22,AMT,16.33472252,250200,82332,6798
1998-09-22,WELL,5.35441637,56600,61293,6798
1998-09-22,AIV,0.595104277,2998926,78442,6798
1998-09-23,AMT,16.75002289,274000,82332,6798
1998-09-23,WELL,5.440978527,33200,61293,6798
1998-09-23,AMZN,0.876042008,911676000,84788,5961
1998-09-23,AIV,0.601105154,2752891,78442,6798
1998-09-23,IBM,32.47848511,9059197,12490,7373
1998-09-23,QCOM,1.943050742,21174400,77178,3674
1998-09-24,AMT,16.98073387,131300,82332,6798
1998-09-24,WELL,5.317321301,38800,61293,6798
1998-09-24,QCOM,1.865619183,16096000,77178,3674
1998-09-24,AIV,0.600104868,2939667,78442,6798
1998-09-24,AMZN,0.851041973,1022484000,84788,5961
1998-09-24,IBM,32.10958481,8786818,12490,7373
1998-09-25,AIV,0.596104324,2326830,78442,6798
1998-09-25,QCOM,1.974507809,32470400,77178,3674
1998-09-25,AMT,16.88845253,115200,82332,6798
1998-09-25,AMZN,0.91041702,731976000,84788,5961
1998-09-25,IBM,32.83201981,7642285,12490,7373
1998-09-25,WELL,5.317321301,33100,61293,6798
1998-09-28,IBM,32.86275864,7992277,12490,7373
1998-09-28,AIV,0.594103992,1749248,78442,6798
1998-09-28,AMZN,0.963541985,772092000,84788,5961
1998-09-28,AMT,16.88845253,81300,82332,6798
1998-09-28,QCOM,1.897075653,15286400,77178,3674
1998-09-28,WELL,5.193658829,52700,61293,6798
1998-09-29,IBM,32.32478333,7415931,12490,7373
1998-09-29,WELL,5.243124008,56300,61293,6798
1998-09-29,AMT,16.98073387,182800,82332,6798
1998-09-29,AIV,0.587102771,2266072,78442,6798
1998-09-29,AMZN,0.942708015,766716000,84788,5961
1998-09-29,QCOM,1.877717495,16905600,77178,3674
1998-09-30,AMT,18.82646561,613900,82332,6798
1998-09-30,WELL,5.267855167,42400,61293,6798
1998-09-30,AMZN,0.930208027,588612000,84788,5961
1998-09-30,AIV,0.604105771,3277965,78442,6798
1998-09-30,QCOM,1.855940342,11825600,77178,3674
1998-09-30,IBM,31.60236168,8681172,12490,7373
1998-10-01,WELL,5.181293964,19000,61293,6798
1998-10-01,AMT,18.04203606,438100,82332,6798
1998-10-01,AMZN,0.85520798,687840000,84788,5961
1998-10-01,QCOM,1.797866821,17176000,77178,3674
1998-10-01,AIV,0.585102439,1928524,78442,6798
1998-10-01,IBM,30.8338089,13114120,12490,7373
1998-10-02,AMZN,0.918749988,689916000,84788,5961
1998-10-02,WELL,5.168926716,57600,61293,6798
1998-10-02,IBM,30.69548416,15277039,12490,7373
1998-10-02,QCOM,1.843841314,17041600,77178,3674
1998-10-02,AIV,0.582101941,1357693,78442,6798
1998-10-02,AMT,17.30373955,264700,82332,6798
1998-10-05,WELL,4.983442307,71300,61293,6798
1998-10-05,AMT,14.76585579,309200,82332,6798
1998-10-05,AMZN,0.87252599,489924000,84788,5961
1998-10-05,AIV,0.560097992,783111,78442,6798
1998-10-05,QCOM,1.698657036,41467200,77178,3674
1998-10-05,IBM,29.57340622,14060332,12490,7373
1998-10-06,QCOM,1.710756302,20108800,77178,3674
1998-10-06,AMZN,0.902603984,563436000,84788,5961
1998-10-06,AIV,0.559098065,3370229,78442,6798
1998-10-06,AMT,13.56613541,338800,82332,6798
1998-10-06,IBM,29.32747841,15028300,12490,7373
1998-10-06,WELL,4.736123085,90400,61293,6798
1998-10-07,AIV,0.540094614,5422520,78442,6798
1998-10-07,IBM,29.69638443,13770381,12490,7373
1998-10-07,AMT,11.76654243,791300,82332,6798
1998-10-07,WELL,4.426975727,1142100,61293,6798
1998-10-07,QCOM,1.65994215,17353600,77178,3674
1998-10-07,AMZN,0.778645992,856680000,84788,5961
1998-10-08,AIV,0.488085598,3560005,78442,6798
1998-10-08,IBM,30.37269974,19154980,12490,7373
1998-10-08,AMT,10.61296082,744700,82332,6798
1998-10-08,WELL,4.229121208,324800,61293,6798
1998-10-08,QCOM,1.514757514,46729600,77178,3674
1998-10-08,AMZN,0.718228996,607692000,84788,5961
1998-10-09,AIV,0.510089219,4355868,78442,6798
1998-10-09,AMT,9.966950417,1260000,82332,6798
1998-10-09,QCOM,1.584929466,28046400,77178,3674
1998-10-09,AMZN,0.75989598,414540000,84788,5961
1998-10-09,WELL,4.575366497,150000,61293,6798
1998-10-09,IBM,31.3103199,12220627,12490,7373
1998-10-12,AMZN,0.776562989,436344000,84788,5961
1998-10-12,WELL,4.612465382,144400,61293,6798
1998-10-12,AIV,0.510089219,3202955,78442,6798
1998-10-12,AMT,12.08954525,762800,82332,6798
1998-10-12,QCOM,1.628484488,16947200,77178,3674
1998-10-12,IBM,32.18644714,11302030,12490,7373
1998-10-13,AMZN,0.76145798,213708000,84788,5961
1998-10-13,QCOM,1.606706858,14984000,77178,3674
1998-10-13,AMT,11.99725723,339300,82332,6798
1998-10-13,AIV,0.503088117,9797891,78442,6798
1998-10-13,WELL,4.525904179,53500,61293,6798
1998-10-13,IBM,31.52550507,9825706,12490,7373
1998-10-14,AMZN,0.779166996,311808000,84788,5961
1998-10-14,QCOM,1.763989925,40408000,77178,3674
1998-10-14,IBM,32.09422684,10033023,12490,7373
1998-10-14,AMT,12.55097771,240700,82332,6798
1998-10-14,WELL,4.476439476,45900,61293,6798
1998-10-14,AIV,0.506088734,4560648,78442,6798
1998-10-15,IBM,33.56981659,13666408,12490,7373
1998-10-15,AMZN,0.808853984,339420000,84788,5961
1998-10-15,AMT,13.84298611,361000,82332,6798
1998-10-15,QCOM,1.853520751,27352000,77178,3674
1998-10-15,AIV,0.514090061,2883409,78442,6798
1998-10-15,WELL,4.575366497,90800,61293,6798
1998-10-16,AIV,0.525092125,3381480,78442,6798
1998-10-16,QCOM,1.839001536,24107200,77178,3674
1998-10-16,AMZN,0.828646004,428100000,84788,5961
1998-10-16,IBM,33.43148804,10813757,12490,7373
1998-10-16,WELL,4.575366497,39000,61293,6798
1998-10-16,AMT,13.93527222,264500,82332,6798
1998-10-19,IBM,34.27687836,9214632,12490,7373
1998-10-19,AMT,13.93527222,175900,82332,6798
1998-10-19,AIV,0.525092125,1870016,78442,6798
1998-10-19,WELL,4.587732315,47400,61293,6798
1998-10-19,AMZN,0.881250024,333624000,84788,5961
1998-10-19,QCOM,1.839001536,10051200,77178,3674
1998-10-20,AMZN,0.889582992,383352000,84788,5961
1998-10-20,QCOM,1.911594391,36667200,77178,3674
1998-10-20,AMT,13.88913536,479800,82332,6798
1998-10-20,AIV,0.535093844,1395948,78442,6798
1998-10-20,WELL,4.612465382,98700,61293,6798
1998-10-20,IBM,33.90798569,11848042,12490,7373
1998-10-21,AIV,0.541094899,1958528,78442,6798
1998-10-21,AMT,14.76585579,250000,82332,6798
1998-10-21,AMZN,0.916666985,252360000,84788,5961
1998-10-21,QCOM,2.003544092,22296000,77178,3674
1998-10-21,IBM,35.09152603,17798527,12490,7373
1998-10-21,WELL,4.637197495,75500,61293,6798
1998-10-22,IBM,34.87632751,9932607,12490,7373
1998-10-22,WELL,4.637197495,137700,61293,6798
1998-10-22,AIV,0.544095278,698349,78442,6798
1998-10-22,QCOM,1.981767535,19022400,77178,3674
1998-10-22,AMZN,0.955729008,533904000,84788,5961
1998-10-22,AMT,15.41185951,94500,82332,6798
1998-10-23,AMZN,0.967707992,272496000,84788,5961
1998-10-23,QCOM,2.100333929,27371200,77178,3674
1998-10-23,IBM,34.81485748,6580386,12490,7373
1998-10-23,AIV,0.551096439,1115408,78442,6798
1998-10-23,AMT,15.22728634,164400,82332,6798
1998-10-23,WELL,4.624830723,80400,61293,6798
1998-10-26,IBM,35.18373871,7692912,12490,7373
1998-10-26,AMZN,1.011978984,390336000,84788,5961
1998-10-26,AIV,0.549095929,449314,78442,6798
1998-10-26,QCOM,2.110012293,14883200,77178,3674
1998-10-26,AMT,15.7810154,131700,82332,6798
1998-10-26,WELL,4.637197495,66300,61293,6798
1998-10-27,AMT,16.15014839,304500,82332,6798
1998-10-27,IBM,35.50654602,11942391,12490,7373
